parcel_id,local_parcel_id,village,district,current_crop,candidate_crop_id,crop,candidate_crop_norm,area_da,crop_group,category,water_m3_da,net_water_m3_da,water_m3_total,net_water_m3_total,yield_ton_da,production_ton,yield_ratio,current_quota_m3,water_saving_m3_vs_current,is_current_crop,is_feasible_under_current_quota,irrigation_text,total_efficiency,peak_month,peak_gross_m3_da,soil_text,source_workbook,profit_tl_da,profit_tl_total,yield_kg_da_model,candidate_crop,crop_norm,current_crop_norm,candidate_crop_norm_norm,quota_equal_village_equal_parcel_m3,quota_current_demand_reference_m3,quota_area_fair_per_da_m3,quota_hybrid_area70_current30_m3
P1,P001,Sazlıca,Merkez,BUĞDAY (Dane),U46,CEVİZ,CEVIZ,2700.0,Meyve_Bahce,Meyve,812.97,621.92,2195019.0,1679184.0,0.525,1417.5,1.0,2015210.7426455873,-540378.0,0,0,Damla,0.765,Temmuz,205.18,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,27000000.0,525.0,CEVİZ,CEVIZ,BUGDAYDANE,CEVIZ,428510.98217,1654641.0,2015210.7426455873,1907039.8198519112
P1,P001,Sazlıca,Merkez,BUĞDAY (Dane),U47,ÇİLEK,CILEK,2700.0,Meyve_Yumusak,Meyve,657.58,503.04,1775466.0,1358208.0,2.375,6412.5,1.0,2015210.7426455873,-120825.0,0,1,Damla,0.765,Temmuz,176.77,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,15000.0,40500000.0,2375.0,ÇİLEK,CILEK,BUGDAYDANE,CILEK,428510.98217,1654641.0,2015210.7426455873,1907039.8198519112
P2,P002,Sazlıca,Merkez,ARPA (Dane),U01,BUĞDAY (Dane),BUGDAYDANE,1000.0,Tarla_Kuru,Tarla,612.83,390.67,612830.0,390670.0,0.5174,517.4,1.0,746374.3491279953,-97480.0,0,1,Yagmurlama,0.637,Haziran,243.58,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2687.037,2687037.0,517.4,BUĞDAY (Dane),BUGDAYDANE,ARPADANE,BUGDAYDANE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U02,ARPA (Dane),ARPADANE,1000.0,Tarla_Kuru,Tarla,515.35,328.53,515350.0,328530.0,0.4734,473.4,1.0,746374.3491279953,0.0,1,1,Yagmurlama,0.637,Haziran,212.5,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2600.0,2600000.0,473.4,ARPA (Dane),ARPADANE,ARPADANE,ARPADANE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U03,ÇAVDAR (Dane),CAVDARDANE,1000.0,Tarla_Kuru,Tarla,513.94,327.64,513940.0,327640.0,0.325,325.0,1.0,746374.3491279953,1410.0,0,1,Yagmurlama,0.637,Haziran,212.05,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2500.0,2500000.0,325.0,ÇAVDAR (Dane),CAVDARDANE,ARPADANE,CAVDARDANE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U04,TRTİKALE (Dane),TRTIKALEDANE,1000.0,Tarla_Kuru,Tarla,542.15,345.62,542150.0,345620.0,0.4,400.0,1.0,746374.3491279953,-26800.0,0,1,Yagmurlama,0.637,Haziran,221.1,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2700.0,2700000.0,400.0,TRTİKALE (Dane),TRTIKALEDANE,ARPADANE,TRTIKALEDANE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U05,YULAF (Dane),YULAFDANE,1000.0,Tarla_Kuru,Tarla,492.83,314.17,492830.0,314170.0,0.3,300.0,1.0,746374.3491279953,22520.0,0,1,Yagmurlama,0.637,Haziran,205.32,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2500.0,2500000.0,300.0,YULAF (Dane),YULAFDANE,ARPADANE,YULAFDANE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U06,KURU FASULYE,KURUFASULYE,1000.0,Tarla_Sulamali,Tarla,834.51,532.0,834510.0,532000.0,0.375,375.0,1.0,746374.3491279953,-319160.0,0,0,Yagmurlama,0.637,Ağustos,262.96,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5500.0,5500000.0,375.0,KURU FASULYE,KURUFASULYE,ARPADANE,KURUFASULYE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U07,NOHUT,NOHUT,1000.0,Tarla_Kuru,Tarla,664.86,423.85,664860.0,423850.0,0.09,90.0,1.0,746374.3491279953,-149510.0,0,1,Yagmurlama,0.637,Temmuz,224.31,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3200.0,3200000.0,90.0,NOHUT,NOHUT,ARPADANE,NOHUT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U08,AYÇİÇEĞİ,AYCICEGI,1000.0,Tarla_Sulamali,Tarla,970.91,618.96,970910.0,618960.0,0.25,250.0,1.0,746374.3491279953,-455560.0,0,0,Yagmurlama,0.637,Ağustos,330.31,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4200.0,4200000.0,250.0,AYÇİÇEĞİ,AYCICEGI,ARPADANE,AYCICEGI,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U09,PATATES,PATATES,1000.0,Tarla_Sulamali,Tarla,889.52,567.06,889520.0,567060.0,4.0,4000.0,1.0,746374.3491279953,-374170.0,0,0,Yagmurlama,0.637,Temmuz,248.35,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2321.017,2321017.0,4000.0,PATATES,PATATES,ARPADANE,PATATES,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U10,BUĞDAY (YEŞİLOT),BUGDAYYESILOT,1000.0,Tarla_Yem,Tarla,457.61,291.72,457610.0,291720.0,2.0,2000.0,1.0,746374.3491279953,57740.0,0,1,Yagmurlama,0.637,Nisan,211.55,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3500.0,3500000.0,2000.0,BUĞDAY (YEŞİLOT),BUGDAYYESILOT,ARPADANE,BUGDAYYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U11,ARPA (YEŞİLOT),ARPAYESILOT,1000.0,Tarla_Yem,Tarla,442.87,282.33,442870.0,282330.0,1.75,1750.0,1.0,746374.3491279953,72480.0,0,1,Yagmurlama,0.637,Nisan,205.54,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4200.0,4200000.0,1750.0,ARPA (YEŞİLOT),ARPAYESILOT,ARPADANE,ARPAYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U12,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,1000.0,Tarla_Yem,Tarla,487.14,310.55,487140.0,310550.0,2.0,2000.0,1.0,746374.3491279953,28210.0,0,1,Yagmurlama,0.637,Nisan,223.56,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3900.0,3900000.0,2000.0,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,ARPADANE,CAVDARYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U13,TRİTİKALE (YEŞİLOT),TRITIKALEYESILOT,1000.0,Tarla_Yem,Tarla,472.34,301.12,472340.0,301120.0,2.0,2000.0,1.0,746374.3491279953,43010.0,0,1,Yagmurlama,0.637,Nisan,217.55,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3500.0,3500000.0,2000.0,TRİTİKALE (YEŞİLOT),TRITIKALEYESILOT,ARPADANE,TRITIKALEYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U14,YULAF (YEŞİLOT),YULAFYESILOT,1000.0,Tarla_Yem,Tarla,457.61,291.72,457610.0,291720.0,1.5,1500.0,1.0,746374.3491279953,57740.0,0,1,Yagmurlama,0.637,Nisan,211.55,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3800.0,3800000.0,1500.0,YULAF (YEŞİLOT),YULAFYESILOT,ARPADANE,YULAFYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U15,FİĞ (YEŞİLOT),FIGYESILOT,1000.0,Tarla_Yem,Tarla,607.37,387.2,607370.0,387200.0,2.0,2000.0,1.0,746374.3491279953,-92020.0,0,1,Yagmurlama,0.637,Nisan,297.13,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,4500000.0,2000.0,FİĞ (YEŞİLOT),FIGYESILOT,ARPADANE,FIGYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U16,YONCA (YEŞİLOT),YONCAYESILOT,1000.0,Tarla_Yem,Tarla,1114.73,710.64,1114730.0,710640.0,5.5,5500.0,1.0,746374.3491279953,-599380.0,0,0,Yagmurlama,0.637,Haziran,271.73,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6500.0,6500000.0,5500.0,YONCA (YEŞİLOT),YONCAYESILOT,ARPADANE,YONCAYESILOT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U17,SİLAJLIK MISIR,SILAJLIKMISIR,1000.0,Tarla_Yem,Tarla,836.08,533.0,836080.0,533000.0,6.5,6500.0,1.0,746374.3491279953,-320730.0,0,0,Yagmurlama,0.637,Ağustos,267.56,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6200.0,6200000.0,6500.0,SİLAJLIK MISIR,SILAJLIKMISIR,ARPADANE,SILAJLIKMISIR,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U18,SORGUM,SORGUM,1000.0,Tarla_Yem,Tarla,804.65,512.97,804650.0,512970.0,6.0,6000.0,1.0,746374.3491279953,-289300.0,0,0,Yagmurlama,0.637,Ağustos,253.9,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3800.0,3800000.0,6000.0,SORGUM,SORGUM,ARPADANE,SORGUM,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U19,BARBUNYA FASULYE (TAZE),BARBUNYAFASULYETAZE,1000.0,Sebze,Sebze,580.4,444.02,580400.0,444020.0,1.2,1200.0,1.0,746374.3491279953,-65050.0,0,1,Damla,0.765,Ağustos,162.72,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,1800.0,1800000.0,1200.0,BARBUNYA FASULYE (TAZE),BARBUNYAFASULYETAZE,ARPADANE,BARBUNYAFASULYETAZE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U20,SİVRİ BİBER,SIVRIBIBER,1000.0,Sebze,Sebze,698.13,534.07,698130.0,534070.0,1.75,1750.0,1.0,746374.3491279953,-182780.0,0,1,Damla,0.765,Ağustos,189.18,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,7000000.0,1750.0,SİVRİ BİBER,SIVRIBIBER,ARPADANE,SIVRIBIBER,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U21,SALÇALIK BİBER,SALCALIKBIBER,1000.0,Sebze,Sebze,698.13,534.07,698130.0,534070.0,4.0,4000.0,1.0,746374.3491279953,-182780.0,0,1,Damla,0.765,Ağustos,189.18,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9155.901,9155901.0,4000.0,SALÇALIK BİBER,SALCALIKBIBER,ARPADANE,SALCALIKBIBER,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U22,SOFRALIK DOMATES,SOFRALIKDOMATES,1000.0,Sebze,Sebze,788.26,603.02,788260.0,603020.0,4.0,4000.0,1.0,746374.3491279953,-272910.0,0,0,Damla,0.765,Temmuz,210.78,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,8679.698,8679698.0,4000.0,SOFRALIK DOMATES,SOFRALIKDOMATES,ARPADANE,SOFRALIKDOMATES,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U23,SALÇALIK DOMATES,SALCALIKDOMATES,1000.0,Sebze,Sebze,788.26,603.02,788260.0,603020.0,8.0,8000.0,1.0,746374.3491279953,-272910.0,0,0,Damla,0.765,Temmuz,210.78,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,15991.719,15991719.0,8000.0,SALÇALIK DOMATES,SALCALIKDOMATES,ARPADANE,SALCALIKDOMATES,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U24,FASULYE (TAZE),FASULYETAZE,1000.0,Sebze,Sebze,580.4,444.02,580400.0,444020.0,1.25,1250.0,1.0,746374.3491279953,-65050.0,0,1,Damla,0.765,Ağustos,162.72,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,575.635,575635.0,1250.0,FASULYE (TAZE),FASULYETAZE,ARPADANE,FASULYETAZE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U25,HIYAR (SOFRALIK),HIYARSOFRALIK,1000.0,Sebze,Sebze,626.19,479.03,626190.0,479030.0,2.75,2750.0,1.0,746374.3491279953,-110840.0,0,1,Damla,0.765,Ağustos,172.5,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5200.0,5200000.0,2750.0,HIYAR (SOFRALIK),HIYARSOFRALIK,ARPADANE,HIYARSOFRALIK,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U26,KABAK (SAKIZ),KABAKSAKIZ,1000.0,Sebze,Sebze,644.47,493.01,644470.0,493010.0,3.0,3000.0,1.0,746374.3491279953,-129120.0,0,1,Damla,0.765,Ağustos,176.75,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6500.0,6500000.0,3000.0,KABAK (SAKIZ),KABAKSAKIZ,ARPADANE,KABAKSAKIZ,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U27,KABAK (BAL),KABAKBAL,1000.0,Sebze,Sebze,657.58,503.05,657580.0,503050.0,3.0,3000.0,1.0,746374.3491279953,-142230.0,0,1,Damla,0.765,Ağustos,179.8,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,7000000.0,3000.0,KABAK (BAL),KABAKBAL,ARPADANE,KABAKBAL,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U28,KABAK (ÇEREZLİK),KABAKCEREZLIK,1000.0,Sebze,Sebze,566.14,433.09,566140.0,433090.0,0.1,100.0,1.0,746374.3491279953,-50790.0,0,1,Damla,0.765,Ağustos,158.58,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,4500000.0,100.0,KABAK (ÇEREZLİK),KABAKCEREZLIK,ARPADANE,KABAKCEREZLIK,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U29,KARPUZ,KARPUZ,1000.0,Sebze,Sebze,643.18,492.03,643180.0,492030.0,4.5,4500.0,1.0,746374.3491279953,-127830.0,0,1,Damla,0.765,Ağustos,181.56,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,4500000.0,4500.0,KARPUZ,KARPUZ,ARPADANE,KARPUZ,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U30,KAVUN,KAVUN,1000.0,Sebze,Sebze,657.59,503.06,657590.0,503060.0,3.5,3500.0,1.0,746374.3491279953,-142240.0,0,1,Damla,0.765,Ağustos,184.98,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4700.0,4700000.0,3500.0,KAVUN,KAVUN,ARPADANE,KAVUN,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U31,LAHANA (BEYAZ),LAHANABEYAZ,1000.0,Sebze,Sebze,414.49,264.24,414490.0,264240.0,7.0,7000.0,1.0,746374.3491279953,100860.0,0,1,Yagmurlama,0.637,Ağustos,112.27,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4972.748,4972748.0,7000.0,LAHANA (BEYAZ),LAHANABEYAZ,ARPADANE,LAHANABEYAZ,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U32,LAHANA (KIRMIZI),LAHANAKIRMIZI,1000.0,Sebze,Sebze,414.49,264.24,414490.0,264240.0,6.0,6000.0,1.0,746374.3491279953,100860.0,0,1,Yagmurlama,0.637,Ağustos,112.27,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5200.0,5200000.0,6000.0,LAHANA (KIRMIZI),LAHANAKIRMIZI,ARPADANE,LAHANAKIRMIZI,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U33,SOĞAN (KURU),SOGANKURU,1000.0,Sebze,Sebze,1004.01,640.06,1004010.0,640060.0,6.5,6500.0,1.0,746374.3491279953,-488660.0,0,0,Yagmurlama,0.637,Temmuz,267.73,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,12779.786,12779786.0,6500.0,SOĞAN (KURU),SOGANKURU,ARPADANE,SOGANKURU,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U34,SARIMSAK (KURU),SARIMSAKKURU,1000.0,Sebze,Sebze,914.56,583.04,914560.0,583040.0,1.0,1000.0,1.0,746374.3491279953,-399210.0,0,0,Yagmurlama,0.637,Temmuz,244.69,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10046.808,10046808.0,1000.0,SARIMSAK (KURU),SARIMSAKKURU,ARPADANE,SARIMSAKKURU,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U35,SOĞAN (TAZE),SOGANTAZE,1000.0,Sebze,Sebze,616.2,392.83,616200.0,392830.0,1.75,1750.0,1.0,746374.3491279953,-100850.0,0,1,Yagmurlama,0.637,Haziran,210.98,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,7000000.0,1750.0,SOĞAN (TAZE),SOGANTAZE,ARPADANE,SOGANTAZE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U36,BAĞ,BAG,1000.0,Meyve_Bahce,Meyve,642.52,491.53,642520.0,491530.0,0.2,200.0,1.0,746374.3491279953,-127170.0,0,1,Damla,0.765,Ağustos,177.62,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,8000.0,8000000.0,200.0,BAĞ,BAG,ARPADANE,BAG,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U37,ARMUT,ARMUT,1000.0,Meyve_Bahce,Meyve,847.94,648.67,847940.0,648670.0,2.326,2326.0,1.0,746374.3491279953,-332590.0,0,0,Damla,0.765,Temmuz,213.67,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,10000000.0,2326.0,ARMUT,ARMUT,ARPADANE,ARMUT,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U38,ELMA,ELMA,1000.0,Meyve_Bahce,Meyve,812.97,621.92,812970.0,621920.0,3.2954,3295.4,1.0,746374.3491279953,-297620.0,0,0,Damla,0.765,Temmuz,205.18,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,11000.0,11000000.0,3295.4,ELMA,ELMA,ARPADANE,ELMA,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U39,ERİK,ERIK,1000.0,Meyve_Bahce,Meyve,782.99,598.98,782990.0,598980.0,5.46,5460.0,1.0,746374.3491279953,-267640.0,0,0,Damla,0.765,Temmuz,197.91,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9000.0,9000000.0,5460.0,ERİK,ERIK,ARPADANE,ERIK,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U40,KAYSI,KAYSI,1000.0,Meyve_Bahce,Meyve,800.55,612.42,800550.0,612420.0,1.2457,1245.7,1.0,746374.3491279953,-285200.0,0,0,Damla,0.765,Temmuz,202.18,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9500.0,9500000.0,1245.7,KAYSI,KAYSI,ARPADANE,KAYSI,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U41,KİRAZ,KIRAZ,1000.0,Meyve_Bahce,Meyve,810.55,620.06,810550.0,620060.0,1.6364,1636.4,1.0,746374.3491279953,-295200.0,0,0,Damla,0.765,Temmuz,204.58,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,11500.0,11500000.0,1636.4,KİRAZ,KIRAZ,ARPADANE,KIRAZ,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U42,NEKTAR,NEKTAR,1000.0,Meyve_Bahce,Meyve,847.94,648.67,847940.0,648670.0,1.1011,1101.1,1.0,746374.3491279953,-332590.0,0,0,Damla,0.765,Temmuz,213.67,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,10000000.0,1101.1,NEKTAR,NEKTAR,ARPADANE,NEKTAR,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U43,ŞEFTALİ,SEFTALI,1000.0,Meyve_Bahce,Meyve,847.94,648.67,847940.0,648670.0,2.218,2218.0,1.0,746374.3491279953,-332590.0,0,0,Damla,0.765,Temmuz,213.67,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9800.0,9800000.0,2218.0,ŞEFTALİ,SEFTALI,ARPADANE,SEFTALI,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U44,VİŞNE,VISNE,1000.0,Meyve_Bahce,Meyve,810.55,620.06,810550.0,620060.0,2.94,2940.0,1.0,746374.3491279953,-295200.0,0,0,Damla,0.765,Temmuz,204.58,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9500.0,9500000.0,2940.0,VİŞNE,VISNE,ARPADANE,VISNE,428510.98217,515350.0,746374.3491279953,677067.0443895967
P2,P002,Sazlıca,Merkez,ARPA (Dane),U45,BADEM,BADEM,1000.0,Meyve_Bahce,Meyve,658.27,503.57,658270.0,503570.0,0.3524,352.4,1.0,746374.3491279953,-142920.0,0,1,Damla,0.765,Temmuz,170.22,Tınlı-killi tınlı; organik madde düşük-orta; yağışa bağlı,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9000.0,9000000.0,352.4,BADEM,BADEM,ARPADANE,BADEM,428510.98217,515350.0,746374.3491279953,677067.0443895967
